,SurveyID,N,live,coral,turf,algae,cca,sand,left,add,N_used,coverage,Storage_kg,Accretion_kgyr,GPP_ghr,Calc_ghr,Rugosity,BranchSpace_cm3,BiomassStand_g,OrgGrowth_gyr,pc1,pc2,SiteCode,SiteLatitude,SiteLongitude,Country,SiteName,Location,Depth,SurveyDate
561,506003846,100,73,0,37,1,8,27,27,100,46,63.01369863,1.098614951,0.49998358,0.426290589,0.02360936,1,0,143.7298523,376.7067903,-2.183088962,1.419696831,ETP56,8.36985,-83.28786,Costa Rica,Roca Matapalo,Costa Rica,12.5,17/05/2011
562,507003166,92,92,22,47,4,1,0,18,92,74,80.43478261,3.770585706,1.039410836,1.084382817,0.119410634,1.086865932,9390.527457,236.110272,821.9797479,-0.468297959,0.025015486,ETP123,7.962467,-82.057817,Panama,Isla Pargo Panama,Coiba,7.5,22/08/2008
563,507003167,96,96,29,32,0,4,0,31,96,65,67.70833333,6.068276025,0.898541462,0.503271456,0.067063232,0.999699312,2086.783879,211.8067251,228.6228144,-0.717776286,1.287388499,ETP124,7.953,-82.056867,Panama,SW Isla Pargo  Panama,Coiba,9.8,23/08/2008
564,507003169,100,81,0,46,0,32,19,3,100,78,96.2962963,4.394459804,1.999934319,0.492283452,0.094437439,1,0,249.3173166,350.6513124,-0.891945141,1.070463763,ETP1,8.77213,-79.53417,Panama,Isla Urava SE,Panama Pacific,6.5,03/04/2011
565,507003170,99,99,0,73,0,15,0,11,99,88,88.88888889,2.059903033,0.937469212,0.623525127,0.044267549,0.99,0,274.2482105,501.215387,-1.511642132,0.677912405,ETP2,8.77569,-79.54421,Panama,TabogaSW,Panama Pacific,10,03/04/2011
566,507003171,101,89,0,84,0,0,12,5,101,84,94.38202247,0,0,0.6414085,0,1.01,0,257.0105534,550.0888862,-2.877589318,0.54606525,ETP3,8.76728,-79.539,Panama,Urava Islote,Panama Pacific,13,04/04/2011
567,507003172,96,60,4,43,0,13,36,0,96,60,100,2.123855507,0.993920129,0.456284741,0.06841606,1.007767996,3130.175819,184.2015628,307.7415228,-1.194552518,1.249244524,ETP5,8.67322,-79.06106,Panama,Pachequilla Este,Las Perlas,5.5,10/04/2011
568,507003173,100,100,96,4,0,0,0,0,100,100,100,4.684788682,5.272879819,2.055957234,0.924819318,2.528575859,100165.6262,176.5827807,211.1693543,3.982214408,-0.905881523,ETP6,8.58036,-79.01867,Panama,Chapera,Las Perlas,5.1,11/04/2011
569,507003174,100,100,95,5,0,0,0,0,100,100,100,4.6359888,5.217953988,2.042494988,0.915185784,2.512653194,99122.23427,177.9305116,215.7912123,3.943176168,-0.901230524,ETP7,8.51917,-79.01083,Panama,Membrillo,Las Perlas,3.5,11/04/2011
570,507003175,99,85,1,83,0,0,14,1,99,84,98.82352941,0.048799882,0.054925831,0.654870747,0.009633535,1.005922665,1043.39194,255.6628225,545.4670282,-2.319173885,0.518091184,ETP8,8.5307,-79.00595,Panama,Isla Casayeta,Las Perlas,4.5,12/04/2011
571,507003176,100,95,1,89,2,2,5,1,100,94,98.94736842,0.32345362,0.179921726,0.926513248,0.015535874,1.015922665,1043.39194,287.5654839,831.9527379,-2.05650024,0.00543979,ETP9,8.40062,-79.07819,Panama,Don Bernado,Las Perlas,4.2,13/04/2011
572,507003179,100,100,3,83,3,8,0,3,100,97,97,1.245014597,0.664761074,1.057845149,0.052509963,1.047767996,3130.175819,296.3684071,927.8317863,-1.313678896,-0.190990685,ETP12,7.69188,-81.61163,Panama,Canal Afuera,Coiba,13,16/04/2011
573,507003182,100,95,6,66,0,3,5,20,100,75,78.94736842,0.704779899,0.517048831,0.643774314,0.066654717,1.095535991,6260.351638,222.387135,448.4060017,-1.240716672,0.641417366,ETP58,7.86957,-82.43576,Panama,Isla Ladrones NE,Coiba,7,21/05/2011
574,507003184,101,101,6,56,10,11,0,18,101,83,82.17821782,3.679385845,1.268881962,1.621644893,0.072521708,1.065192573,1043.39194,287.6015496,1613.086934,-1.086068832,-0.814069297,ETP60,8.11851,-82.3236,Panama,Punta Lanza,Coiba,3.5,22/05/2011
575,507003185,101,101,16,56,7,13,0,9,101,92,91.08910891,2.941245608,1.74165653,1.568796616,0.188953289,1.25669396,15650.8791,273.4698481,1271.455121,0.04825747,-0.842892591,ETP61,8.08927,-82.25797,Panama,Isla Berraco,Coiba,4,24/05/2011
576,507003186,53,47,47,0,0,0,6,0,53,47,100,2.293594459,2.581514078,0.991608924,0.452776125,1.278365264,49039.42117,80.46017288,90.56050349,0.892614835,1.132754348,ETP62,8.09443,-82.26188,Panama,Bolaños Isla,Coiba,3.5,24/05/2011
577,507003187,99,97,6,50,6,10,2,25,99,72,74.22680412,2.04126618,1.004904374,1.190272551,0.083764433,1.077467308,5216.959698,224.4345432,1086.209782,-1.084913137,-0.170287004,ETP63,7.9641667,-82.05775,Panama,Seca North,Coiba,14,25/05/2011
578,507003189,95,92,15,47,14,12,3,4,95,88,95.65217391,2.379920658,1.573862841,2.247332769,0.179917058,1.188839978,15650.8791,257.5098155,2063.957382,-0.340050132,-1.498039458,ETP65,8.00028,-82.0261,Panama,Islote Cavada NE,Coiba,6,25/05/2011
579,507003190,100,100,19,76,1,2,0,2,100,98,98,2.095654579,1.23107,1.058325088,0.173359262,1.270470606,16694.27103,290.8552849,656.7325153,0.078641058,-0.220678902,ETP66,7.97507,-82.0184,Panama,Secas O,Coiba,11,25/05/2011
580,507003191,100,98,6,52,6,12,2,22,100,76,77.55102041,3.816712713,1.33137991,1.161483281,0.075472878,1.055192573,1043.39194,265.2380227,1100.225582,-1.008236207,-0.180092825,ETP67,7.94755,-82.02232,Panama,Seca Este,Coiba,14,26/05/2011
581,507003192,100,94,9,37,21,9,6,18,100,76,80.85106383,1.675140759,1.05681401,2.790709137,0.113262341,1.143303987,9390.527457,230.1192854,2836.646157,-1.115380943,-1.910369152,ETP68,7.99112,-81.9825,Panama,Roca Bruja,Coiba,14,26/05/2011
582,507003193,100,94,4,37,1,19,6,33,100,61,64.89361702,4.305202832,1.608643969,0.506288294,0.080412472,1.031415927,0,215.7979878,399.2296834,-1.053742817,1.094066341,ETP69,7.8391,-81.79657,Panama,Bajo Urraca,Coiba,14,27/05/2011
583,507003194,100,100,4,58,0,20,0,18,100,82,82,3.692133304,1.570402095,0.588979185,0.09046059,1.047553294,2086.783879,266.1149137,417.3282487,-0.672403536,0.746857363,ETP70,7.84978,-81.78748,Panama,Brincanco,Coiba,13,27/05/2011
584,507003195,98,86,14,51,2,4,12,15,98,71,82.55813953,2.843342323,0.89015417,0.810543447,0.088677491,1.091243954,6260.351638,224.3747658,600.3596188,-0.772982336,0.433267182,ETP71,7.8704,-81.77695,Panama,Isla Pajaros,Coiba,12,27/05/2011
585,507003196,99,88,11,60,4,4,11,9,99,79,89.77272727,1.086106179,0.854175936,1.141882829,0.11777356,1.165149317,11477.31134,229.4996005,908.5029372,-0.785576239,-0.188404342,ETP72,7.8745,-81.79472,Panama,Brincanco N,Coiba,11,27/05/2011
586,507003197,100,100,14,56,3,9,0,18,100,82,82,2.669536567,1.432182988,1.061726364,0.154333066,1.206779946,12520.70328,249.9310667,772.6717359,-0.180877595,-0.096792653,ETP73,7.88547,-81.8143,Panama,Bajo El Sueno del Pescador,Coiba,12,28/05/2011
587,507003198,100,97,4,63,5,5,3,20,100,77,79.3814433,1.775636954,0.59467637,1.089836396,0.037709753,1.031630628,1043.39194,249.0976729,1035.540586,-1.608354104,-0.073550895,ETP74,7.84293,-81.7539,Panama,Sin Nombre NE,Coiba,14,28/05/2011
588,507003199,97,84,4,57,7,7,13,9,97,75,89.28571429,1.906884008,0.757928779,1.283592535,0.05209538,1.017553294,2086.783879,242.6035394,1245.074734,-1.493031026,-0.305867752,ETP75,7.8192833,-81.738783,Panama,Urita Arriba,Coiba,13,28/05/2011
589,507003200,100,98,1,53,10,6,2,28,100,70,71.42857143,1.247959294,0.480283426,1.524085917,0.023792081,1.007853982,0,225.0000676,1578.25597,-2.220236773,-0.520309682,ETP76,7.81937,-81.77153,Panama,Almohada N,Coiba,13.8,28/05/2011
590,507003201,101,99,16,50,1,16,2,16,101,83,83.83838384,3.264841383,1.802267436,0.870897322,0.184388697,1.232917313,14607.48716,241.4013557,501.7566125,0.152120668,0.264239293,ETP77,7.8010333,-81.76105,Panama,Uva Sur,Coiba,7,29/05/2011
591,507003202,101,101,0,40,0,15,0,46,101,55,54.45544554,2.059903033,0.937469212,0.371543216,0.044267549,1.01,0,173.2797788,285.1090389,-1.676342838,1.48374425,ETP78,7.7762,-81.760017,Panama,Roca Prosper,Coiba,15,29/05/2011
592,507003203,99,90,4,71,7,4,9,4,99,86,95.55555556,0.744507004,0.469695116,1.403709656,0.050338818,1.053690661,4173.567759,261.3107012,1333.208732,-1.589100829,-0.582781802,ETP79,7.6562,-81.73015,Panama,Roca  Corbita,Coiba,11,29/05/2011
593,507003204,100,99,8,49,5,17,1,20,100,79,79.7979798,4.655968673,1.588581859,1.066291034,0.087594408,1.047338592,1043.39194,271.1364689,965.7459056,-0.808134044,-0.030135362,ETP80,7.6501667,-81.71845,Panama,Frijol,Coiba,15,30/05/2011
594,507003205,98,84,1,61,5,6,14,11,98,73,86.9047619,1.247959294,0.480283426,1.042640287,0.023792081,0.987853982,0,232.5799517,1020.381922,-2.101100816,0.081029816,ETP81,7.62511,-81.71169,Panama,Islote derecha Racheria,Coiba,12,30/05/2011
595,507003206,100,99,4,73,2,6,1,14,100,85,85.85858586,1.681172307,0.568547894,0.844558119,0.035726109,1.023776647,1043.39194,267.6551169,735.3232974,-1.523256805,0.248305892,ETP82,7.63295,-81.69427,Panama,Punta Iglesia,Coiba,11,30/05/2011
596,507003207,100,67,2,62,0,1,33,2,100,65,97.01492537,0.234926633,0.17234961,0.520024057,0.022218239,1.03184533,2086.783879,196.5150228,411.4157559,-2.046659977,0.949522758,ETP83,7.59307,-81.71005,Panama,Granito de Oro,Coiba,10,31/05/2011
597,507003208,101,97,36,45,6,5,4,5,101,92,94.84536082,3.944222896,2.491299311,1.723341739,0.347369199,1.550941213,33388.54207,264.4530082,1101.922962,1.244246366,-1.054066673,ETP84,7.64627,-81.76115,Panama,Punta Baltazar Oeste,Coiba,7.5,31/05/2011
598,507003209,99,99,80,15,0,4,0,0,99,99,100,4.453298044,4.644058306,1.820011702,0.782487445,2.263813216,83471.35517,196.4199077,258.5522162,3.418841962,-0.751701224,ETP85,7.63272,-81.7344,Panama,Coiba coral reef NE,Coiba,1.5,01/06/2011
599,507003210,100,92,11,72,0,5,8,4,100,88,95.65217391,4.975415036,1.420372986,0.671705145,0.085239992,1.094462482,1043.39194,325.8363158,494.9958862,-0.470949339,0.430797956,ETP86,7.6311333,-81.7822,Panama,Islote Santa Cruz,Coiba,11,01/06/2011
600,507003211,101,101,3,33,2,22,0,41,101,60,59.40594059,4.293185358,1.690842069,0.589594432,0.083180921,1.033561945,0,208.4311088,498.335692,-1.092038613,0.945780371,ETP87,7.58555,-81.84167,Panama,Bajo Twin Peaks,Coiba,13,01/06/2011
601,507003212,99,99,0,18,0,25,0,56,99,43,43.43434343,3.433171722,1.562448686,0.247629007,0.073779249,0.99,0,139.8966917,156.4794403,-1.35634496,1.999211106,ETP88,7.4325167,-81.8579,Panama,Piedra Hacha,Coiba,11,02/06/2011
602,507003213,95,93,2,50,1,22,2,18,95,75,80.64516129,3.538792296,3.409539903,0.643079105,0.100773839,0.965922665,1043.39194,238.5032123,490.4516863,-0.816018426,0.803050058,ETP89,7.29649,-81.82322,Panama,Jicarón Noroeste,Coiba,6,03/06/2011
603,507003214,99,99,18,66,0,8,0,7,99,92,92.92929293,6.391006383,1.966204532,0.746093047,0.141013195,1.156007124,5216.959698,339.9771975,470.0163647,0.24566964,0.274909989,ETP90,7.2661167,-81.78305,Panama,Jicaron Este,Coiba,5,03/06/2011
604,507003215,100,100,25,15,0,46,0,14,100,86,86,9.953287768,4.054852479,0.6813804,0.289597173,1.230556592,13564.09522,280.8197978,201.1101773,1.338593033,0.728130328,ETP91,7.21305,-81.79862,Panama,Jicarita E,Coiba,5,03/06/2011
605,507003216,100,100,5,6,0,28,0,61,100,39,39,5.965142733,2.276421237,0.208617092,0.113058063,1.039269908,0,156.792177,89.44953234,-0.723483864,2.114545387,ETP92,7.2266833,-81.829283,Panama,La Cathedral  Jicarita,Coiba,14,04/06/2011
606,507003217,99,99,5,8,0,41,0,45,99,54,54.54545455,7.750392029,3.088894554,0.281184574,0.151423272,1.029269908,0,207.0194367,122.620577,-0.283325217,1.789188848,ETP93,7.20322,-81.79869,Panama,Jicarita Sur,Coiba,14,04/06/2011
607,507003218,100,98,1,28,0,29,2,40,100,58,59.18367347,4.406477278,1.917736218,0.349495805,0.09166899,1.007853982,0,192.7513701,229.5270982,-0.996559567,1.557619194,ETP94,7.33073,-81.724183,Panama,Logan Rock,Coiba,11,05/06/2011
608,507003219,98,93,11,68,0,10,5,4,98,89,95.69892473,4.536454784,1.581752993,0.702855485,0.110641263,1.098668532,4173.567759,309.638563,478.1491878,-0.247277325,0.410255458,ETP95,7.34713,-81.59093,Panama,Bajo Punta Anegada,Coiba,7,05/06/2011
609,507003220,100,97,2,36,1,36,3,22,100,75,77.31958763,5.041367044,2.359777771,0.584257345,0.125509188,1.03184533,2086.783879,239.0958018,417.2473919,-0.434744484,0.875627805,ETP96,7.33722,-80.13867,Panama,Frailes del Sur,Panama Pacific,13,06/06/2011
610,507003222,100,97,11,80,0,4,3,2,100,95,97.93814433,2.321744478,0.675006765,0.764893959,0.063325361,1.071544642,4173.567759,294.2353343,540.9278675,-0.889711526,0.318904823,ETP98,8.39918,-79.07865,Panama,Don Bernard W,Las Perlas,3,07/06/2011
611,507003223,99,99,3,93,0,2,0,1,99,98,98.98989899,0.421053384,0.289773389,0.782239772,0.034802944,1.037767996,3130.175819,296.4689943,617.8956988,-1.604183752,0.203931941,ETP99,8.31736,-79.10357,Panama,La Vivienda,Las Perlas,6,07/06/2011
612,507003224,99,94,9,82,0,3,5,0,99,94,100,3.102368739,0.984045787,0.749928077,0.074264478,1.084891885,3130.175819,318.3247925,555.7105738,-0.679945024,0.271284881,ETP100,8.3095,-79.09903,Panama,El Arco,Las Perlas,3,08/06/2011
613,507003225,101,101,10,60,1,26,0,4,101,97,96.03960396,4.058497412,2.174204948,0.892227683,0.173065765,1.169226652,10433.9194,292.2935364,574.3888988,0.164256093,0.116101974,ETP101,8.26347,-79.069,Panama,Punta Santa Cruz,Las Perlas,9,08/06/2011
614,507003226,101,100,2,73,0,17,1,8,101,92,92,2.432156535,1.17231677,0.674535998,0.069436958,1.04184533,2086.783879,284.4578878,508.1572855,-0.951710023,0.506348714,ETP102,8.26432,-79.06902,Panama,La Cascada,Las Perlas,5,08/06/2011
615,507003227,100,75,0,72,0,3,25,0,100,75,100,0.411980607,0.187493842,0.563000834,0.00885351,1,0,230.4735203,476.1371496,-2.338004444,0.827495691,ETP103,8.31623,-79.10264,Panama,San Jose NE,Las Perlas,4.1,08/06/2011
616,507003228,102,97,0,70,0,9,5,18,102,79,81.44329897,1.23594182,0.562481527,0.574173442,0.02656053,1.02,0,244.7117418,472.3045753,-1.837493766,0.795380563,ETP104,8.31477,-79.12072,Panama,Boulder Field,Las Perlas,6,08/06/2011
617,507003229,98,91,4,79,0,5,7,3,98,88,96.7032967,0.881833873,0.532193063,0.709658537,0.053289988,1.043690661,4173.567759,265.5245808,532.7734271,-1.321716612,0.434934456,ETP105,8.44639,-79.10956,Panama,Isla Senora,Las Perlas,6,12/06/2011
618,507003230,101,97,1,86,1,4,4,5,101,92,94.84536082,0.598107358,0.304917621,0.803914117,0.021438214,1.025922665,1043.39194,281.7929134,693.3422731,-1.849287672,0.225246357,ETP106,8.22991,-78.90163,Panama,Bahía San Telmo Sth,Las Perlas,4,14/06/2011
619,507003231,100,96,0,78,0,4,4,14,100,82,85.41666667,0.549307475,0.24999179,0.6132231,0.01180468,1,0,252.224337,516.9733429,-2.203255212,0.680931181,ETP107,8.33071,-78.80663,Panama,Isla de Monte,Las Perlas,4.7,16/06/2011
620,507003532,98,98,5,58,1,6,0,28,98,70,71.42857143,1.818357022,0.750356663,0.656880455,0.058777745,1.043475959,3130.175819,223.7054136,519.6899409,-1.23666794,0.673526125,ETP151,7.687133333,-81.61163333,Panama,Canal Afuera SE,Coiba,6,21/03/2007
621,507003539,101,101,3,88,0,0,0,10,101,91,90.0990099,0.896796044,0.265517315,0.708808125,0.021803656,1.041630628,1043.39194,288.3340771,580.9791457,-1.704221173,0.372472435,ETP144,7.85345,-81.8025,Panama,Brincanco SO,Coiba,15,21/03/2007
622,507003541,100,95,7,78,5,0,5,5,100,90,94.73684211,2.360996853,0.598073858,1.205974213,0.041209085,1.055192573,1043.39194,304.0873253,1130.203191,-1.352542268,-0.378461958,ETP151,7.687133333,-81.61163333,Panama,Canal Afuera SE,Coiba,16,21/03/2007
623,507003556,100,100,36,55,1,1,0,7,100,93,93,1.894122625,2.03982788,1.292413895,0.349758414,1.573215947,37562.10983,236.6821704,553.1395621,1.100365886,-0.414731857,ETP239,7.9521,-82.03661667,Panama,Secas SE,Coiba,5,23/03/2007
624,507003562,100,96,14,72,1,0,4,9,100,87,90.625,2.062243332,0.551535956,0.844235136,0.071937997,1.103389973,6260.351638,266.3826779,608.5625159,-0.87345462,0.233645012,ETP239,7.9521,-82.03661667,Panama,Secas SE,Coiba,7,23/03/2007
625,507003573,101,101,26,50,1,0,0,24,101,77,76.23762376,3.706710553,0.777710889,0.805208614,0.106256011,1.153303987,9390.527457,229.4488428,471.830255,-0.381393013,0.475359898,ETP169,7.2852,-81.67301667,Panama,Hill Rocks,Coiba,7,24/03/2007
626,507003574,100,100,5,86,3,0,0,6,100,94,94,0.243999411,0.274629157,1.087689734,0.048167673,1.079613326,5216.959698,281.827832,938.9784163,-1.579812183,-0.272474644,ETP242,7.802416667,-81.74603333,Panama,Uvita Abajo,Coiba,8,24/03/2007
627,507003577,99,98,16,71,0,0,1,11,99,87,88.7755102,3.307096564,0.355335511,0.660341622,0.023338766,0.997853982,0,276.8154153,470.7542669,-1.523202392,0.683481298,ETP169,7.2852,-81.67301667,Panama,Hill Rocks,Coiba,12,24/03/2007
628,507003580,100,100,2,89,2,0,0,7,100,93,93,0.472797963,0.160221573,0.925577652,0.015718595,1.023776647,1043.39194,289.4661475,830.2488436,-1.990461411,0.004556082,ETP242,7.802416667,-81.74603333,Panama,Uvita Abajo,Coiba,15,24/03/2007
629,507003585,101,101,0,75,2,3,0,21,101,80,79.20792079,0.501587043,3.936220813,0.8566061,0.049112518,0.994292037,0,240.6086213,747.2547418,-1.773983035,0.354292104,ETP142,7.31805,-81.67278333,Panama,Barco Quebrado,Coiba,6,25/03/2007
630,507003587,99,99,37,54,1,0,0,7,99,92,92.92929293,8.083876077,2.012477075,0.949909377,0.190158254,1.251543115,11477.31134,333.8769782,516.5181161,0.811107604,-0.00086657,ETP195,7.316383333,-81.71111667,Panama,Pasage Rock,Coiba,7,25/03/2007
631,507003590,100,100,0,88,3,1,0,8,100,92,92,0.182130087,1.936861433,1.028720906,0.023080674,0.992146018,0,279.8790722,947.6688917,-2.137417501,-0.058004111,ETP142,7.31805,-81.67278333,Panama,Barco Quebrado,Coiba,14,25/03/2007
632,507003591,100,99,2,87,2,0,1,8,100,91,91.91919192,0.472797963,0.160221573,0.910306021,0.015718595,1.023776647,1043.39194,283.3468486,817.1514891,-2.001607515,0.043384818,ETP195,7.316383333,-81.71111667,Panama,Pasage Rock,Coiba,14,25/03/2007
633,507003594,99,99,25,71,0,0,0,3,99,96,96.96969697,9.529379279,2.316144362,0.750767032,0.140870552,1.17085628,1043.39194,411.5423668,496.8373456,0.448649148,0.145827303,ETP187,7.477833333,-82.2433,Panama,Montuosa Norte,Coiba,6,26/03/2007
634,507003595,100,100,2,77,3,1,0,17,100,83,83,0.985323031,0.273089431,0.933642758,0.015121291,1.015707963,0,266.4973216,874.7190867,-2.102774564,0.112059328,ETP223,7.4054,-81.81823333,Panama,Punta Piedra Hueca,Coiba,7,26/03/2007
635,507003596,100,100,0,73,0,0,0,27,100,73,73,0,0,0.55741453,0,1,0,223.3544095,478.0534368,-2.95387469,0.804557557,ETP141,7.51805,-81.89558333,Panama,Bajo Telesto,Coiba,8,26/03/2007
636,507003597,99,99,17,61,6,0,0,15,99,84,84.84848485,5.21022857,1.119272733,1.260316211,0.072450811,1.0766085,1043.39194,310.5562822,1148.231362,-0.767836345,-0.400770325,ETP177,7.25765,-81.82391667,Panama,Jicaron Oeste,Coiba,8,26/03/2007
637,507003598,101,101,12,86,1,1,0,1,101,100,99.00990099,4.154731095,1.009797667,0.875789114,0.064715932,1.088754518,1043.39194,351.2849429,700.6675726,-0.699656931,0.016466193,ETP187,7.477833333,-82.2433,Panama,Montuosa Norte,Coiba,8,26/03/2007
638,507003599,100,100,3,84,2,0,0,11,100,89,89,0.28980633,0.126520981,0.907972124,0.020417316,1.03184533,2086.783879,270.5862352,798.3421656,-1.97541629,0.060103075,ETP188,7.462416667,-82.23206667,Panama,Montuosa Sureste,Coiba,8,26/03/2007
639,507003600,99,89,0,79,2,0,10,8,99,81,91.01123596,0,0,0.820242284,0,0.99,0,248.4712308,761.4508865,-2.990472433,0.275642301,ETP223,7.4054,-81.81823333,Panama,Punta Piedra Hueca,Coiba,11,26/03/2007
640,507003601,99,99,14,73,1,0,0,11,99,88,88.88888889,5.560774935,1.423770474,0.789447977,0.088739325,1.108024426,1043.39194,341.3703383,620.0297037,-0.388771738,0.184672715,ETP188,7.462416667,-82.23206667,Panama,Montuosa Sureste,Coiba,13,26/03/2007
641,507003602,100,100,0,56,2,0,0,42,100,58,58,0,0,0.644618528,0,1,0,178.0992935,610.8313105,-3.129234679,0.775297602,ETP141,7.51805,-81.89558333,Panama,Bajo Telesto,Coiba,16,26/03/2007
642,507003603,99,99,8,70,4,2,0,15,99,84,84.84848485,3.292661791,4.538835952,1.093016689,0.084972207,1.021415927,0,287.5812409,965.9673155,-0.987022383,-0.049266787,ETP177,7.25765,-81.82391667,Panama,Jicaron Oeste,Coiba,16,26/03/2007
643,507003607,100,100,13,74,1,0,0,12,100,88,88,2.708817997,0.762489396,0.839982241,0.077108904,1.111029253,5216.959698,286.6708091,623.0033846,-0.714438758,0.185496901,ETP212,7.54435,-81.85898333,Panama,Punta Hermosa Norte,Coiba,6,27/03/2007
644,507003609,100,100,7,73,4,0,0,16,100,84,84,1.345445959,0.116685226,1.04292272,0.008051729,1,0,260.6226991,968.3239916,-2.201297705,0.014094943,ETP140,7.47135,-82.2659,Panama,Bajo Montuosa Oeste,Coiba,7,27/03/2007
645,507003610,99,99,0,77,1,0,0,21,99,78,78.78787879,0,0,0.696464223,0,0.99,0,238.9724696,626.3008388,-2.974692692,0.509466712,ETP200,7.487566667,-81.88863333,Panama,Punta Adelarda,Coiba,7,27/03/2007
646,507003611,100,98,3,78,0,0,2,17,100,81,82.65306122,1.040202727,0.227260801,0.618706546,0.013320369,1.015707963,0,259.4185842,513.8598089,-2.026331983,0.664595767,ETP212,7.54435,-81.85898333,Panama,Punta Hermosa Norte,Coiba,11,27/03/2007
647,507003613,100,100,2,74,7,1,0,16,100,84,84,0.985323031,0.273089431,1.344761035,0.015121291,1.015707963,0,270.8362225,1343.283828,-2.204498623,-0.456654594,ETP200,7.487566667,-81.88863333,Panama,Punta Adelarda,Coiba,15,27/03/2007
648,507003614,102,102,16,62,6,0,0,18,102,84,82.35294118,2.016436413,0.699644133,1.366348684,0.099688354,1.171157968,9390.527457,254.4263306,1158.825413,-0.743474813,-0.527935587,ETP140,7.47135,-82.2659,Panama,Bajo Montuosa Oeste,Coiba,16,27/03/2007
649,507003615,101,100,28,63,1,0,1,8,101,92,92,10.01761414,2.239269379,0.805982918,0.130903192,1.167079633,0,397.0108116,564.6607091,0.198590493,0.129888534,ETP206,7.516716667,-81.67083333,Panama,Punta Damas,Coiba,3,28/03/2007
650,507003616,99,99,19,78,0,0,0,2,99,97,97.97979798,1.644231177,0.85230823,0.927739669,0.140620719,1.212917313,14607.48716,279.5841171,539.2435649,-0.235144827,0.037263886,ETP211,7.421816667,-81.69548333,Panama,Punta Felipa,Coiba,3,28/03/2007
651,507003617,98,86,22,59,0,0,12,5,98,81,94.18604651,9.327957782,2.316506318,0.62385442,0.133871337,1.152787596,0,371.6223984,416.8280018,0.147390991,0.484057469,ETP206,7.516716667,-81.67083333,Panama,Punta Damas,Coiba,3.4,28/03/2007
