SurveyID,SiteCode,SiteLatitude,SiteLongitude,Country,SiteName,Location,Depth,SurveyDate,algae,cca,coral,not_used,sand,turf,total,flat,Storage_kg,Accretion_kgyr,GPP_ghr,Calc_ghr,BranchSpace_cm3,OrgGrowth_gyr,BiomassStand_g,Rugosity
689003059,FP12,-16.43979,-151.76589,French Polynesia,Motu Pahi (Bora Bora),Society Islands,10.5,12/07/2009,0,36,3,40,3,13,95,92,14.931412746595724,3.267046278897381,0.5781850179113895,0.3510847398252504,498.35556035245565,235.8647258515436,434.40005686407295,2.3515151515151516
689003060,FP13,-16.437188,-151.76281,French Polynesia,Bora Bora Airport,Society Islands,12,12/07/2009,0,22,3,11,0,60,96,93,7.474030565751882,4.047888313285238,1.0514733708688047,0.9506003915661576,249.17778017622783,790.4202671838437,740.6819735660753,1.8222222222222222
689003061,FP15,-16.77861,-153.95642,French Polynesia,Maupihaa Inside,Society Islands,2,22/07/2009,0,1,5,23,18,52,99,94,1.7410119188595878,1.5546594499684945,0.6576945222655736,0.20223978675171447,1495.066681057367,393.448161585833,495.8555961003111,1.85
689003735,MI2,-9.90635,-139.10408,French Polynesia,Hanemoenoa Bay,Marquesas,8,27/05/2009,1,22,30,5,9,33,100,70,36.24334470374324,4.513310659399653,0.7803857624895588,0.2835064087931109,574.2673684374795,758.1088295408281,755.7844063988601,1.9964912280701754
689003736,MI7,-8.82557,-140.24975,French Polynesia,Baie Haahopu,Marquesas,4,8/06/2009,0,24,6,1,2,67,100,94,9.071841601553787,1.5099899383563269,0.5234017476033492,0.10385124339423171,143.56684210936987,393.5626863903105,609.8897664484781,1.721311475409836
689003738,FP1,-17.53594,-149.58207,French Polynesia,Papeete Dock,Society Islands,2,1/07/2009,0,19,23,51,2,5,100,77,16.824780827395596,9.81874456164947,2.1254285979157967,1.9839823581844789,5553.694584931696,1071.2716105354027,662.3530669692756,2.6363636363636362
689003739,FP2,-17.47593,-149.82433,French Polynesia,Moorea Channel,Society Islands,8,2/07/2009,0,42,5,39,0,14,100,95,17.213551933912214,3.029049413367358,0.6025703134165802,0.2886267642284202,498.35556035245565,134.28412886134285,495.5578186432649,2.4864864864864864
689003740,FP4,-17.49007,-149.92352,French Polynesia,"Tiki, Moorea",Society Islands,11,4/07/2009,1,19,12,14,7,44,97,85,12.632320694926461,3.1714489107531447,1.0690946784811322,0.36580882589895936,1993.4222414098226,878.1311613163208,611.3211667719482,2.1333333333333333
855003140,CAM2,10.66321,103.2908,Cambodia,Secret Reef,Cambodia,7,12/05/2009,0,9,11,18,62,0,100,89,17.581734067120134,1.8464577943487264,0.16376906117843845,0.10064473903687507,287.13368421873975,60.998709247213704,218.60107808769288,2.1875
855003141,CAM4,10.62083,103.29556,Cambodia,House Reef,Cambodia,2,17/05/2009,0,2.34375,32.8125,45.3125,17.1875,2.34375,100,67.1875,136.36964833795906,6.493422861124883,0.5075646307978249,0.381787756449579,0,47.56188078861357,769.2975010478006,2.808695652173913
855003142,CAM5,10.73029,102.86565,Cambodia,Condor Reef 2,Cambodia,5,18/05/2009,0,51.61290322799999,3.225806451,6.451612902,6.451612903,32.25806452,100.00000000399999,96.77419355299999,17.123425191785483,2.8735420714456756,0.618157498459303,0.27553862287479675,280.1058948148286,235.64484376239912,573.8652241449746,2.154
855003143,CAM6,10.73054,102.86718,Cambodia,Condor Reef 1,Cambodia,5,19/05/2009,0,38.095238095,11.428571429,4.761904762,1.904761905,43.809523807,99.99999999799999,88.57142856899999,19.27764477225714,3.0144827591856576,0.730799120485216,0.2709173443210761,430.7005263281096,347.40923202989234,756.2813373934096,2.1206896551724137
855003144,CAM7,10.62253,103.28933,Cambodia,Back Door,Cambodia,5,26/05/2009,0,24.561403504,22.807017545,24.561403503999998,12.28070175,13.157894737,97.36842104,74.56140349500001,14.278502408400811,1.5859130170664073,0.38560689673060294,0.10949802054650302,502.48394738279455,146.4443758997418,381.1499509317981,1.988235294117647
855003145,CAM8,10.62054,103.29564,Cambodia,Last Tree,Cambodia,5,26/05/2009,0,1.851851852,51.851851848,37.962962968,7.407407407,0.925925926,100.000000001,48.148148153,179.57179698910315,9.06494201706689,0.7275256131091913,0.5346052126354176,71.78342105468494,68.29806844771501,1087.5627371232604,2.7885714285714287
855003146,CAM9,10.61955,103.29703,Cambodia,House Reef 2,Cambodia,1,27/05/2009,0,0.909090909,44.545454547,40.909090909,2.727272727,10.909090909,100.000000001,55.454545454000005,97.97531066103608,5.222824107907519,0.579353592757631,0.32112487715810994,287.13368421873975,115.69701604108064,758.5151915336347,2.287179487179487
912340011,QLD58,-18.832001,147.633025,Australia,Davies Reef,GBR - Central,1.7,2/04/2012,0,0,40,4,22,3,69,29,23.772432693935155,8.192451544726294,4.089199997274934,1.7492639837509156,24917.778017622782,193.80679444961584,528.6912213404921,4.555555555555555
912340012,QLD58,-18.832001,147.633025,Australia,Davies Reef,GBR - Central,2,2/04/2012,0,1,50,1,3,11,66,16,26.308814580905594,9.65203535381659,4.488276813726918,1.897827173154984,27054.767101141973,282.69492288256373,660.1284005112883,3.848780487804878
912340013,QLD59,-18.73144,147.72472,Australia,Lynch's Reef,GBR - Central,4,3/04/2012,1,23,6,26,0,44,100,94,9.811142817122516,1.3879883002212199,0.5839042067944424,0.13246110587944315,249.17778017622783,681.3172382866609,483.50165330667596,1.7959183673469385
912340014,QLD59,-18.73144,147.72472,Australia,Lynch's Reef,GBR - Central,10,3/04/2012,0,46,4,35,0,15,100,96,17.085708726180773,2.4019773782698364,0.44007035507300835,0.23197890571681887,0,125.76333077463399,434.29376843225305,2.0976744186046514
912340017,QLD61,-18.661726,147.723103,Australia,Chicken Reef East,GBR - Central,5,4/04/2012,0,28.6,1,2.2,17.6,50.6,100,99,8.815398900521322,1.4122227664235463,0.4227369783275281,0.12283046825693036,0,267.6223240825366,514.2315935028453,1.7882352941176471
912340018,QLD61,-18.661726,147.723103,Australia,Chicken Reef East,GBR - Central,7,4/04/2012,0,35.77777778,7,20.422222222,0,36.800000002,100.000000004,93.000000004,20.5418010928132,3.0099033731848857,0.5725973844820745,0.2794555499835685,11.208681618757169,236.86279715475547,636.024479905455,2.071153846153846
912340019,QLD62,-18.65153,147.70988,Australia,Chicken Reef NW,GBR - Central,6,4/04/2012,0,30,1,30,1,38,100,99,10.137734924565866,1.3254392944282063,0.38905483336470614,0.14050940916733565,0,208.08154545505735,444.472528629884,1.8571428571428572
912340020,QLD62,-18.65153,147.70988,Australia,Chicken Reef NW,GBR - Central,9,4/04/2012,0,20,14,24,1,30,89,75,17.203754915146902,2.6651804650581217,0.4748636354850807,0.19668265692575929,747.5333405286835,179.7139377521083,444.42989493909647,2.042105263157895
912340021,QLD63,-18.53599,147.53253,Australia,Bowl Reef S,GBR - Central,5,6/04/2012,0,12,11,12,4,27,66,55,7.500289438798589,1.88200190890618,0.616962546035713,0.19167193190466583,1993.4222414098226,167.40194308929733,329.8792024909719,2.10625
912340022,QLD63,-18.53599,147.53253,Australia,Bowl Reef S,GBR - Central,8.5,6/04/2012,0,11,1,8,11,10,41,40,2.2123920134650894,0.6383971335247383,0.09543308516573555,0.029506008168439384,0,61.21997893731878,108.57344210806326,1.6222222222222222
912340023,QLD64,-18.40566,147.44558,Australia,Inner Dip,GBR - Central,7,7/04/2012,0,23,24,11,0,41,99,75,43.27684041736538,3.9239842538675624,0.8090203347742883,0.4018601685627052,0,427.2012116721546,731.8992269159488,2.007843137254902
912340024,QLD64,-18.40566,147.44558,Australia,Inner Dip,GBR - Central,14,7/04/2012,0,30,36,8,0,26,100,64,23.880617125970385,5.519735922002888,1.361035841704793,0.9166540889597378,1744.2444612335948,645.0185948692189,731.2480816309359,2.144262295081967
912340025,QLD65,-18.40403,147.44847,Australia,Dip Reef NE,GBR - Central,5,7/04/2012,0,20,7,12,2,51,92,85,10.232363633125019,1.3662265090100878,0.5393588154716208,0.1352709214235993,249.17778017622783,268.74627863625983,554.8381752834988,1.9183673469387756
912340026,QLD65,-18.40403,147.44847,Australia,Dip Reef NE,GBR - Central,11,7/04/2012,0,21,8,5,13,31,78,70,12.050317182268733,3.19968405938107,0.7946459300125153,0.39667936611885407,1495.066681057367,387.08182096927277,526.3066760997975,2.337142857142857
912340027,QLD66,-18.26883,147.37874,Australia,Myrmidon Reef,GBR - Central,9,8/04/2012,0,16,20,14,0,29,79,59,18.2754773797033,2.133003379029742,0.712084975743599,0.2283045031868164,249.17778017622783,261.3696881345684,543.8987720719397,2.3314285714285714
912340028,QLD66,-18.26883,147.37874,Australia,Myrmidon Reef,GBR - Central,11,8/04/2012,0,4,1,10,19,30,64,63,0.8138020879767172,0.24600356043308103,0.16536854159953815,0.009867490639056217,0,147.76352792206794,220.5398042820035,1.52
912340029,QLD67,-18.26705,147.38376,Australia,Myrmidon Lagoon,GBR - Central,3,8/04/2012,0,18,6,22,8,41,95,89,6.191019052803112,2.002116617016094,0.46757878465867725,0.22434896382489097,0,413.50693486554434,423.94460704780937,1.751219512195122
912340030,QLD67,-18.26705,147.38376,Australia,Myrmidon Lagoon,GBR - Central,4.5,8/04/2012,0,8,16,15,23,12,74,58,10.533944921999565,2.2595552334543996,0.6655329365908675,0.27443994761624835,1744.2444612335948,194.26903579171244,294.0725966932441,2.4695652173913043
912340031,QLD68,-18.26259,147.37756,Australia,Myrmidon Wall,GBR - Central,5,9/04/2012,2,53,25,8,0,12,100,75,18.999983352665595,2.629168719964698,1.1556606486533556,0.295747666763807,249.17778017622783,804.5301368782192,527.2688117894512,2.130434782608696
912340032,QLD68,-18.26259,147.37756,Australia,Myrmidon Wall,GBR - Central,10,9/04/2012,0,29,17,13,0,41,100,83,14.498257695451287,1.5600716848735348,0.6504033020353931,0.16738758684299976,498.35556035245565,230.0912616376533,526.0940992361577,1.932
912340033,QLD69,-18.65069,147.40128,Australia,Grub Reef SW,GBR - Central,4,10/04/2012,0,13,15,7,0,54,89,74,9.013779112705706,0.8120756166678706,0.5703027691787592,0.0711753692209675,249.17778017622783,264.98771194212054,537.873574954114,1.8489795918367347
912340034,QLD69,-18.65069,147.40128,Australia,Grub Reef SW,GBR - Central,4.5,10/04/2012,0,15,10,8,8,25,66,56,9.76528348341501,2.301429206774844,0.6080684801764091,0.22108610567385564,1744.2444612335948,165.2268761784332,378.98079893357493,2.3866666666666667
912340035,QLD70,-18.65033,147.40462,Australia,Grub Reef,GBR - Central,4,10/04/2012,1,18,4,3,0,32,58,54,7.386614770565988,1.348577629541793,0.5204329361164054,0.1284287796539659,498.35556035245565,622.3406730616554,397.0779361394262,1.8833333333333333
912340288,SI6,-30.01765,153.2692,Australia,Manta Mooring NW Solitary Is,Solitary Islands,7.2,31/08/2011,0,8.24742268,30.92783505,13.402061855,1.030927835,43.298969075,96.907216495,65.979381445,18.96339096666969,3.409103696324278,1.0717544668141985,0.45866225103817637,6428.7759040976825,327.4235583592891,787.6022605963954,2.290909090909091
912340295,SI2,-29.92314,153.38809,Australia,Anemone Bay N Solitary Is,Solitary Islands,10,1/10/2011,1.01010101,7.070707071,5.050505051,41.41414141,1.01010101,44.444444441,99.999999993,94.949494942,3.68425573650311,0.9690834713163328,0.45306963824420066,0.09930292607589619,1744.2444612335948,508.3463581899668,372.10975820841463,1.78
912340357,ACEH7,5.89528,95.25436,Indonesia,Silaho,Aceh,10,24/02/2009,0,5,22,18,4,51,100,78,27.211128358402032,2.3773187499750508,0.6170636620043092,0.16560555506018493,498.35556035245565,306.5910808359409,627.4890021307683,1.8901960784313725
912340358,ETP18,5.54592,-87.02909,Costa Rica,Rodolitos,Cocos,15.5,24/04/2011,0,76.4,0,1,22.6,0,100,100,27.350202987328167,4.570980474234964,0.684954183654766,0.42147088607401917,0,99.80104947283455,597.1539315943479,2.643478260869565
912340359,ETP145,-0.30119,-91.65047,Ecuador,Cabo Douglas Fondeadero,Galapagos,15,20/04/2008,7.28395061,51.2345679,0,2.09876543,0,39.38271604,99.99999998,99.99999998,18.49246679256848,2.040554025528686,1.6316948202963606,0.18916882987304118,0,2011.0834399414816,901.4091298089929,1.99375
912340360,MAL6,3.79793,72.704729,Maldives,Panettone,Maldives,10,10/05/2012,2,4,20,17,2,52,97,77,14.596703276402328,1.6521849786447398,0.9243080381276022,0.12545710234044252,1971.9798854886662,1454.2856058236496,818.4902607975756,1.8807692307692307
912340361,MAL1,4.215475,73.486314,Maldives,Feydhoo,Maldives,4,8/05/2012,2,31,14,16,0,37,100,86,16.71971554972551,2.607428782698823,1.3180059953131957,0.26436394846942374,857.2726656258803,965.015521947965,725.6052591118398,2.116981132075472
912340362,MAL10,3.636863,72.930821,Maldives,Vilamendhoo,Maldives,5,11/05/2012,0,1,3,34,22,40,100,97,1.0547068820796108,0.5437422406298079,0.2649837601495232,0.03848032036464791,498.35556035245565,234.5275889869615,246.38239732379046,1.4114285714285715
912340363,MAL11,3.78353,72.96694,Maldives,Omadhoo Thila,Maldives,15,12/05/2012,1,18,12,31,4,34,100,88,10.095758166055072,1.8241795562900742,0.7569563823672575,0.203661981920125,1495.066681057367,741.2836023363958,440.485025580791,1.9899999999999998
912340364,MAL12,3.973862,73.491118,Maldives,Kuda Giri,Maldives,6,12/05/2012,2,11,26,18,6,37,100,74,14.843155969286101,3.4587841561300796,1.5567188057225978,0.3610055830627266,3209.6120123091277,1108.6680058343836,716.1853398292403,2.2
912340365,MAL2,4.27899,73.5563,Maldives,Manta Point,Maldives,11,8/05/2012,1,11,20,5,3,59,99,79,11.895354641764895,2.014374164003088,1.0658645719365683,0.21325658777927056,2314.383442640735,892.5384702255708,629.3368424906356,1.9220338983050849
912340366,MAL3,4.12838,72.83809,Maldives,Hafsa Thila,Maldives,12,9/05/2012,2,10,13,12,11,50,98,85,7.157074020266204,1.3990059802561114,1.0241188204483562,0.08061146876063931,679.8783065043374,1020.3071799555852,560.943375744471,1.6254545454545455
912340367,MAL4,3.937,72.91217,Maldives,Fish Head,Maldives,9,9/05/2012,0,6,1,55,4,34,100,99,0.5030043267570788,0.14462157299329645,0.1951919818621303,0.005926995458588945,0,186.18454279785092,234.1114845455114,1.552
912340368,MAL5,3.72858,72.760836,Maldives,Rahdhigga Thila,Maldives,5.5,9/05/2012,0,2,33,8,14,41,98,65,6.107323493434249,3.211069616923666,1.2113479208065672,0.3359131126049859,6714.614482897672,473.89920937986693,920.1490001604534,2.388235294117647
912340369,MAL7,3.477874,72.874927,Maldives,Dhidhoo Beyru,Maldives,6,10/05/2012,0,13,6,9,8,64,100,94,7.697609547551646,1.3167742173553145,0.5553190634781141,0.08863663079563217,249.17778017622783,367.0053153388329,599.7629502298329,1.7849056603773583
912340370,MAL8,3.595735,72.883308,Maldives,Machchafushi,Maldives,5,10/05/2012,1,10,61,5,3,18,98,37,21.32954625094003,6.780536115827557,3.105997114187264,1.1464999877666044,19684.244213152535,1051.9667473393279,1282.6454002513415,2.957377049180328
912340371,MAL9,3.586448,72.718766,Maldives,Maldivaru,Maldives,8,11/05/2012,0,8,10,10,6,66,100,90,13.698994354574149,1.2408255321536468,0.5045551806890034,0.07879893790177939,320.96120123091276,383.65163999251723,576.4114011539385,1.6254545454545455
912340372,SEY1,-4.561695,55.431252,Seychelles,L'Ilot,Seychelles (inner),6,16/05/2012,0,23,20,17,0,40,100,80,16.66470723686961,4.093282143502766,1.3611846316945837,0.5418937555611473,5232.733383700784,296.7940624575143,594.4835933053752,2.3098039215686272
912340373,SEY2,-4.59463,55.42648,Seychelles,Coral Gardens,Seychelles (inner),9,16/05/2012,1,10,63,9,9,7,99,36,52.34010099948381,9.621393839526968,4.103738681453521,1.68519449113432,22548.124702048717,933.7216887867014,1045.8634349223307,3.177777777777778
912340374,SEY3,-4.638365,55.375188,Seychelles,Bai Ternaie,Seychelles (inner),5,16/05/2012,2,7,42,25,7,17,100,58,22.446150867121805,7.518415334402817,3.598632028653822,1.3683950166069399,18515.06754112588,1309.996085937156,728.0981233771844,3.330232558139535
912340375,SEY4,-4.639006,55.36755,Seychelles,Grouper Point,Seychelles (inner),7.5,17/05/2012,0,29,35,6,1,28,99,64,20.052173736712263,4.652119235318963,1.398584063900161,0.5275418800894788,5494.296324968029,340.3004923769481,814.3605541334149,2.4464285714285716
912340376,SEY5,-4.61534,55.40671,Seychelles,Twin Barges,Seychelles (inner),8,17/05/2012,1,4,25,15,20,35,100,75,28.36032629281189,4.5585925071685445,2.4750968779279563,0.9621622761776577,12175.88371162299,794.5466797757161,668.4104724792571,2.3772727272727274
912340377,SEY6,-4.6028,55.42263,Seychelles,Aquarium,Seychelles (inner),10,17/05/2012,0,5,41,9,24,21,100,59,18.528657981484322,5.419693185186016,2.3674511232948245,0.946137029504233,13256.763414473602,406.0404986870812,780.8151839443507,2.6808510638297873
912340378,SEY7,-4.59893,55.42454,Seychelles,Joker Reef,Seychelles (inner),10.5,18/05/2012,2,8,72,5,4,7,98,26,23.13254920062986,6.792837515747245,3.4127172657895777,1.1799933166306802,18416.91295635024,1631.8854155078088,1531.1122932295807,3.0949152542372884
912340379,SEY7,-4.59893,55.42454,Seychelles,Joker Reef,Seychelles (inner),10,18/05/2012,0,10,61,8,7,14,100,39,48.81019050720203,7.549649266355574,3.04475198231729,1.2219501360150336,16795.59340207432,483.914375317468,1259.256534246543,2.970909090909091
912340380,SEY8,-4.584606,55.429907,Seychelles,Sunset Rocks,Seychelles (inner),8,18/05/2012,0,20,13,12,1,54,100,87,14.00924050834567,2.015735483787807,0.7749742140184006,0.1977700858171366,747.5333405286835,323.4325617984875,640.2610730006162,1.9035714285714285
912340381,SEY9,-4.61066,55.41761,Seychelles,Fishermans Cove,Seychelles (inner),8,18/05/2012,0,5,57,13,10,14,99,42,40.02976617024876,7.343229686554805,2.693445907348974,1.092818474142039,14548.864993457932,420.59924774794223,1158.3104629206482,3.1166666666666667
912340382,SEY10,-4.6651300000000004,55.37209,Seychelles,Conception Island,Seychelles (inner),7,19/05/2012,0,25,39,6,4,25,99,60,26.929791278944226,5.032482790498443,1.2566354354547624,0.5004103875160745,4358.146749184087,375.44864841073377,930.4486758399859,2.462068965517241
912340383,SEY11,-4.66855,55.39504,Seychelles,Therese Island,Seychelles (inner),8,19/05/2012,0,18,69,2,2,9,100,31,44.6633956135438,9.445348535224307,4.216279938630373,1.7161982155401745,22653.735640115574,413.6010751623285,1087.6580980813235,3.174193548387097
912340384,SEY12,-4.61929,55.39012,Seychelles,Whale Rock,Seychelles (inner),8,19/05/2012,0,28,21,9,0,41,99,78,21.13540973173685,3.417737330379677,0.8638512230169825,0.3154264180434372,1250.017287911478,332.15621376797696,764.6329483912526,2.1491525423728812
912340385,TZN1,-10.19475,40.14412,Tanzania,Hulls Rocks,Tanzania,10,27/05/2012,4,9,60,13,5,6,97,37,31.53944920299256,10.172576636589016,4.8048744249437085,2.239143357885296,13463.85690357698,2191.5022733172236,1206.474157785469,2.822641509433962
912340386,TZN2,-10.20187,40.14165,Tanzania,Mkungu,Tanzania,9,27/05/2012,16,8,33,10,18,12,97,64,15.95858655519174,4.179954743366404,6.7014830731367985,0.3497037312438672,3961.27373986815,5685.194230519087,1432.9580093378634,2.5318181818181817
912340387,TZN3,-10.23305,40.16885,Tanzania,Monoliths,Tanzania,13,29/05/2012,32,13,34,15,0,5,99,65,14.30033272503899,2.9243821750146264,9.604268188822942,0.2662695742094005,3213.7403993394664,12029.939463192837,1765.266024609521,2.0945454545454547
912340388,TZN4,-10.23706,40.1873,Tanzania,Shangani,Tanzania,7,29/05/2012,14,6,27,22,1,30,100,73,14.457849423929597,3.603553653138457,4.71816256872038,0.5057981645462887,6052.050145284153,5674.852662641819,941.1662461146514,2.1884615384615382
