"","Year","Site","Replicate","taxon","cover","dataset"
"2044",2015,"Haapiti",2,"Halimeda",14,"Moorea"
"2045",2015,"Haapiti",2,"Massive",6,"Moorea"
"2046",2015,"Haapiti",2,"Rock and Rubble",68,"Moorea"
"2047",2015,"Haapiti",3,"Corymbose",6,"Moorea"
"2048",2015,"Haapiti",3,"Encrusting",6,"Moorea"
"2049",2015,"Haapiti",3,"Halimeda",14,"Moorea"
"2050",2015,"Haapiti",3,"Massive",2,"Moorea"
"2051",2015,"Haapiti",3,"Rock and Rubble",72,"Moorea"
"2052",2015,"Maatea",1,"Branching",6,"Moorea"
"2053",2015,"Maatea",1,"Corymbose",8,"Moorea"
"2054",2015,"Maatea",1,"Halimeda",8,"Moorea"
"2055",2015,"Maatea",1,"Massive",10,"Moorea"
"2056",2015,"Maatea",1,"Rock and Rubble",64,"Moorea"
"2057",2015,"Maatea",1,"Sand",2,"Moorea"
"2058",2015,"Maatea",1,"understory macroalgae",2,"Moorea"
"2059",2015,"Maatea",2,"Branching",2,"Moorea"
"2060",2015,"Maatea",2,"Corymbose",4,"Moorea"
"2061",2015,"Maatea",2,"Halimeda",12,"Moorea"
"2062",2015,"Maatea",2,"Massive",6,"Moorea"
"2063",2015,"Maatea",2,"Rock and Rubble",72,"Moorea"
"2064",2015,"Maatea",2,"Sand",2,"Moorea"
"2065",2015,"Maatea",2,"understory macroalgae",2,"Moorea"
"2066",2015,"Maatea",3,"Branching",2,"Moorea"
"2067",2015,"Maatea",3,"Corymbose",4,"Moorea"
"2068",2015,"Maatea",3,"Encrusting",4,"Moorea"
"2069",2015,"Maatea",3,"Halimeda",10,"Moorea"
"2070",2015,"Maatea",3,"Massive",4,"Moorea"
"2071",2015,"Maatea",3,"Rock and Rubble",72,"Moorea"
"2072",2015,"Maatea",3,"Sand",2,"Moorea"
"2073",2015,"Maatea",3,"understory macroalgae",2,"Moorea"
"2074",2015,"Motu Ahi",1,"Corymbose",18,"Moorea"
"2075",2015,"Motu Ahi",1,"Encrusting",2,"Moorea"
"2076",2015,"Motu Ahi",1,"Rock and Rubble",78,"Moorea"
"2077",2015,"Motu Ahi",1,"Tabular",2,"Moorea"
"2078",2015,"Motu Ahi",2,"Branching",4,"Moorea"
"2079",2015,"Motu Ahi",2,"Corymbose",6,"Moorea"
"2080",2015,"Motu Ahi",2,"Encrusting",6,"Moorea"
"2081",2015,"Motu Ahi",2,"Laminar",4,"Moorea"
"2082",2015,"Motu Ahi",2,"Rock and Rubble",78,"Moorea"
"2083",2015,"Motu Ahi",2,"Sand",2,"Moorea"
"2084",2015,"Motu Ahi",3,"Corymbose",8,"Moorea"
"2085",2015,"Motu Ahi",3,"Massive",2,"Moorea"
"2086",2015,"Motu Ahi",3,"Rock and Rubble",80,"Moorea"
"2087",2015,"Motu Ahi",3,"Sand",10,"Moorea"
"2088",2015,"Nuarei",1,"Corymbose",2,"Moorea"
"2089",2015,"Nuarei",1,"Encrusting",4,"Moorea"
"2090",2015,"Nuarei",1,"Massive",2,"Moorea"
"2091",2015,"Nuarei",1,"Rock and Rubble",90,"Moorea"
"2092",2015,"Nuarei",1,"Sand",2,"Moorea"
"2093",2015,"Nuarei",2,"Corymbose",14,"Moorea"
"2094",2015,"Nuarei",2,"Encrusting",2,"Moorea"
"2095",2015,"Nuarei",2,"Rock and Rubble",84,"Moorea"
"2096",2015,"Nuarei",3,"Branching",2,"Moorea"
"2097",2015,"Nuarei",3,"Corymbose",6,"Moorea"
"2098",2015,"Nuarei",3,"Encrusting",2,"Moorea"
"2099",2015,"Nuarei",3,"Rock and Rubble",90,"Moorea"
"2100",2015,"Pihaena",1,"Branching",4,"Moorea"
"2101",2015,"Pihaena",1,"Corymbose",10,"Moorea"
"2102",2015,"Pihaena",1,"Encrusting",6,"Moorea"
"2103",2015,"Pihaena",1,"Massive",2,"Moorea"
"2104",2015,"Pihaena",1,"Rock and Rubble",68,"Moorea"
"2105",2015,"Pihaena",1,"Tabular",10,"Moorea"
"2106",2015,"Pihaena",2,"Corymbose",20,"Moorea"
"2107",2015,"Pihaena",2,"Encrusting",2,"Moorea"
"2108",2015,"Pihaena",2,"Laminar",2,"Moorea"
"2109",2015,"Pihaena",2,"Massive",4,"Moorea"
"2110",2015,"Pihaena",2,"Rock and Rubble",62,"Moorea"
"2111",2015,"Pihaena",2,"Tabular",2,"Moorea"
"2112",2015,"Pihaena",2,"understory macroalgae",8,"Moorea"
"2113",2015,"Pihaena",3,"Branching",2,"Moorea"
"2114",2015,"Pihaena",3,"Corymbose",14,"Moorea"
"2115",2015,"Pihaena",3,"Encrusting",8,"Moorea"
"2116",2015,"Pihaena",3,"Massive",4,"Moorea"
"2117",2015,"Pihaena",3,"Rock and Rubble",68,"Moorea"
"2118",2015,"Pihaena",3,"Sand",2,"Moorea"
"2119",2015,"Pihaena",3,"Tabular",2,"Moorea"
"2120",2015,"Taotaha",1,"Corymbose",18,"Moorea"
"2121",2015,"Taotaha",1,"Encrusting",8,"Moorea"
"2122",2015,"Taotaha",1,"Halimeda",2,"Moorea"
"2123",2015,"Taotaha",1,"Massive",16,"Moorea"
"2124",2015,"Taotaha",1,"Rock and Rubble",54,"Moorea"
"2125",2015,"Taotaha",1,"understory macroalgae",2,"Moorea"
"2126",2015,"Taotaha",2,"Corymbose",22,"Moorea"
"2127",2015,"Taotaha",2,"Encrusting",2,"Moorea"
"2128",2015,"Taotaha",2,"Laminar",2,"Moorea"
"2129",2015,"Taotaha",2,"Rock and Rubble",72,"Moorea"
"2130",2015,"Taotaha",2,"understory macroalgae",2,"Moorea"
"2131",2015,"Taotaha",3,"Corymbose",14,"Moorea"
"2132",2015,"Taotaha",3,"Encrusting",4,"Moorea"
"2133",2015,"Taotaha",3,"Massive",8,"Moorea"
"2134",2015,"Taotaha",3,"Rock and Rubble",72,"Moorea"
"2135",2015,"Taotaha",3,"others",2,"Moorea"
"2136",2015,"Temae",1,"Corymbose",10,"Moorea"
"2137",2015,"Temae",1,"Rock and Rubble",82,"Moorea"
"2138",2015,"Temae",1,"Sand",2,"Moorea"
"2139",2015,"Temae",1,"understory macroalgae",6,"Moorea"
"2140",2015,"Temae",2,"Corymbose",12,"Moorea"
"2141",2015,"Temae",2,"Rock and Rubble",88,"Moorea"
"2142",2015,"Temae",3,"Corymbose",4,"Moorea"
"2143",2015,"Temae",3,"Encrusting",4,"Moorea"
"2144",2015,"Temae",3,"Halimeda",2,"Moorea"
"2145",2015,"Temae",3,"Laminar",4,"Moorea"
"2146",2015,"Temae",3,"Massive",2,"Moorea"
"2147",2015,"Temae",3,"Rock and Rubble",84,"Moorea"
"2148",2015,"Tetaiuo",1,"Corymbose",18,"Moorea"
"2149",2015,"Tetaiuo",1,"Encrusting",6,"Moorea"
"2150",2015,"Tetaiuo",1,"Massive",4,"Moorea"
"2151",2015,"Tetaiuo",1,"Rock and Rubble",70,"Moorea"
"2152",2015,"Tetaiuo",1,"understory macroalgae",2,"Moorea"
"2153",2015,"Tetaiuo",2,"Branching",2,"Moorea"
"2154",2015,"Tetaiuo",2,"Corymbose",20,"Moorea"
"2155",2015,"Tetaiuo",2,"Encrusting",2,"Moorea"
"2156",2015,"Tetaiuo",2,"Halimeda",2,"Moorea"
"2157",2015,"Tetaiuo",2,"Laminar",2,"Moorea"
"2158",2015,"Tetaiuo",2,"Massive",8,"Moorea"
"2159",2015,"Tetaiuo",2,"Rock and Rubble",62,"Moorea"
"2160",2015,"Tetaiuo",2,"understory macroalgae",2,"Moorea"
"2161",2015,"Tetaiuo",3,"Branching",2,"Moorea"
"2162",2015,"Tetaiuo",3,"Corymbose",16,"Moorea"
"2163",2015,"Tetaiuo",3,"Encrusting",2,"Moorea"
"2164",2015,"Tetaiuo",3,"Laminar",4,"Moorea"
"2165",2015,"Tetaiuo",3,"Massive",10,"Moorea"
"2166",2015,"Tetaiuo",3,"Rock and Rubble",62,"Moorea"
"2167",2015,"Tetaiuo",3,"Sand",2,"Moorea"
"2168",2015,"Tetaiuo",3,"understory macroalgae",2,"Moorea"
"2169",2015,"Tiahura",1,"Branching",10,"Moorea"
"2170",2015,"Tiahura",1,"Corymbose",26,"Moorea"
"2171",2015,"Tiahura",1,"Massive",2,"Moorea"
"2172",2015,"Tiahura",1,"Rock and Rubble",62,"Moorea"
"2173",2015,"Tiahura",2,"Branching",6,"Moorea"
"2174",2015,"Tiahura",2,"Corymbose",38,"Moorea"
"2175",2015,"Tiahura",2,"Encrusting",2,"Moorea"
"2176",2015,"Tiahura",2,"Rock and Rubble",52,"Moorea"
"2177",2015,"Tiahura",2,"understory macroalgae",2,"Moorea"
"2178",2015,"Tiahura",3,"Corymbose",32,"Moorea"
"2179",2015,"Tiahura",3,"Encrusting",4,"Moorea"
"2180",2015,"Tiahura",3,"Halimeda",2,"Moorea"
"2181",2015,"Tiahura",3,"Laminar",2,"Moorea"
"2182",2015,"Tiahura",3,"Massive",6,"Moorea"
"2183",2015,"Tiahura",3,"Rock and Rubble",52,"Moorea"
"2184",2015,"Tiahura",3,"understory macroalgae",2,"Moorea"
"2185",2016,"Afareaitu",1,"Branching",2,"Moorea"
"2186",2016,"Afareaitu",1,"Corymbose",26,"Moorea"
"2187",2016,"Afareaitu",1,"Encrusting",2,"Moorea"
"2188",2016,"Afareaitu",1,"Massive",2,"Moorea"
"2189",2016,"Afareaitu",1,"Rock and Rubble",66,"Moorea"
"2190",2016,"Afareaitu",1,"Tabular",2,"Moorea"
"2191",2016,"Afareaitu",2,"Branching",2,"Moorea"
"2192",2016,"Afareaitu",2,"Corymbose",10,"Moorea"
"2193",2016,"Afareaitu",2,"Laminar",2,"Moorea"
"2194",2016,"Afareaitu",2,"Massive",2,"Moorea"
"2195",2016,"Afareaitu",2,"Rock and Rubble",82,"Moorea"
"2196",2016,"Afareaitu",2,"Tabular",2,"Moorea"
"2197",2016,"Afareaitu",3,"Branching",4,"Moorea"
"2198",2016,"Afareaitu",3,"Corymbose",4,"Moorea"
"2199",2016,"Afareaitu",3,"Encrusting",2,"Moorea"
"2200",2016,"Afareaitu",3,"Massive",4,"Moorea"
"2201",2016,"Afareaitu",3,"Rock and Rubble",84,"Moorea"
"2202",2016,"Afareaitu",3,"Tabular",2,"Moorea"
"2203",2016,"Aroa",1,"Corymbose",24,"Moorea"
"2204",2016,"Aroa",1,"Encrusting",4,"Moorea"
"2205",2016,"Aroa",1,"Massive",10,"Moorea"
"2206",2016,"Aroa",1,"Rock and Rubble",42,"Moorea"
"2207",2016,"Aroa",1,"Tabular",14,"Moorea"
"2208",2016,"Aroa",1,"understory macroalgae",6,"Moorea"
"2209",2016,"Aroa",2,"Corymbose",42,"Moorea"
"2210",2016,"Aroa",2,"Encrusting",10,"Moorea"
"2211",2016,"Aroa",2,"Rock and Rubble",46,"Moorea"
"2212",2016,"Aroa",2,"understory macroalgae",2,"Moorea"
"2213",2016,"Aroa",3,"Corymbose",34,"Moorea"
"2214",2016,"Aroa",3,"Encrusting",16,"Moorea"
"2215",2016,"Aroa",3,"Halimeda",4,"Moorea"
"2216",2016,"Aroa",3,"Massive",8,"Moorea"
"2217",2016,"Aroa",3,"Rock and Rubble",36,"Moorea"
"2218",2016,"Aroa",3,"understory macroalgae",2,"Moorea"
"2219",2016,"Entre 2 baies",1,"Branching",2,"Moorea"
"2220",2016,"Entre 2 baies",1,"Corymbose",46,"Moorea"
"2221",2016,"Entre 2 baies",1,"Encrusting",10,"Moorea"
"2222",2016,"Entre 2 baies",1,"Laminar",2,"Moorea"
"2223",2016,"Entre 2 baies",1,"Massive",8,"Moorea"
"2224",2016,"Entre 2 baies",1,"Rock and Rubble",32,"Moorea"
"2225",2016,"Entre 2 baies",2,"Branching",2,"Moorea"
"2226",2016,"Entre 2 baies",2,"Corymbose",46,"Moorea"
"2227",2016,"Entre 2 baies",2,"Encrusting",12,"Moorea"
"2228",2016,"Entre 2 baies",2,"Massive",4,"Moorea"
"2229",2016,"Entre 2 baies",2,"Rock and Rubble",34,"Moorea"
"2230",2016,"Entre 2 baies",2,"understory macroalgae",2,"Moorea"
"2231",2016,"Entre 2 baies",3,"Corymbose",40,"Moorea"
"2232",2016,"Entre 2 baies",3,"Encrusting",10,"Moorea"
"2233",2016,"Entre 2 baies",3,"Massive",6,"Moorea"
"2234",2016,"Entre 2 baies",3,"Rock and Rubble",40,"Moorea"
"2235",2016,"Entre 2 baies",3,"Sand",2,"Moorea"
"2236",2016,"Entre 2 baies",3,"Tabular",2,"Moorea"
"2237",2016,"Gendron",1,"Branching",6,"Moorea"
"2238",2016,"Gendron",1,"Corymbose",16,"Moorea"
"2239",2016,"Gendron",1,"Encrusting",6,"Moorea"
"2240",2016,"Gendron",1,"Laminar",2,"Moorea"
"2241",2016,"Gendron",1,"Massive",4,"Moorea"
"2242",2016,"Gendron",1,"Rock and Rubble",60,"Moorea"
"2243",2016,"Gendron",1,"Sand",2,"Moorea"
"2244",2016,"Gendron",1,"Tabular",2,"Moorea"
"2245",2016,"Gendron",1,"understory macroalgae",2,"Moorea"
"2246",2016,"Gendron",2,"Branching",2,"Moorea"
"2247",2016,"Gendron",2,"Corymbose",9,"Moorea"
"2248",2016,"Gendron",2,"Encrusting",12,"Moorea"
"2249",2016,"Gendron",2,"Massive",10,"Moorea"
"2250",2016,"Gendron",2,"Rock and Rubble",67,"Moorea"
"2251",2016,"Gendron",3,"Branching",6,"Moorea"
"2252",2016,"Gendron",3,"Corymbose",16,"Moorea"
"2253",2016,"Gendron",3,"Encrusting",6,"Moorea"
"2254",2016,"Gendron",3,"Laminar",2,"Moorea"
"2255",2016,"Gendron",3,"Massive",6,"Moorea"
"2256",2016,"Gendron",3,"Rock and Rubble",58,"Moorea"
"2257",2016,"Gendron",3,"Tabular",2,"Moorea"
"2258",2016,"Gendron",3,"understory macroalgae",4,"Moorea"
"2259",2016,"Haapiti",1,"Branching",2,"Moorea"
"2260",2016,"Haapiti",1,"Corymbose",4,"Moorea"
"2261",2016,"Haapiti",1,"Encrusting",16,"Moorea"
"2262",2016,"Haapiti",1,"Halimeda",4,"Moorea"
"2263",2016,"Haapiti",1,"Laminar",2,"Moorea"
"2264",2016,"Haapiti",1,"Massive",4,"Moorea"
"2265",2016,"Haapiti",1,"Rock and Rubble",66,"Moorea"
"2266",2016,"Haapiti",1,"Sand",2,"Moorea"
"2267",2016,"Haapiti",2,"Branching",2,"Moorea"
"2268",2016,"Haapiti",2,"Corymbose",8,"Moorea"
"2269",2016,"Haapiti",2,"Encrusting",6,"Moorea"
"2270",2016,"Haapiti",2,"Halimeda",8,"Moorea"
"2271",2016,"Haapiti",2,"Laminar",2,"Moorea"
"2272",2016,"Haapiti",2,"Massive",2,"Moorea"
"2273",2016,"Haapiti",2,"Rock and Rubble",72,"Moorea"
"2274",2016,"Haapiti",3,"Branching",4,"Moorea"
"2275",2016,"Haapiti",3,"Corymbose",6,"Moorea"
"2276",2016,"Haapiti",3,"Encrusting",8,"Moorea"
"2277",2016,"Haapiti",3,"Halimeda",6,"Moorea"
"2278",2016,"Haapiti",3,"Massive",2,"Moorea"
"2279",2016,"Haapiti",3,"Rock and Rubble",74,"Moorea"
"2280",2016,"Maatea",1,"Corymbose",16,"Moorea"
"2281",2016,"Maatea",1,"Halimeda",8,"Moorea"
"2282",2016,"Maatea",1,"Massive",12,"Moorea"
"2283",2016,"Maatea",1,"Rock and Rubble",62,"Moorea"
"2284",2016,"Maatea",1,"understory macroalgae",2,"Moorea"
"2285",2016,"Maatea",2,"Branching",4,"Moorea"
"2286",2016,"Maatea",2,"Corymbose",2,"Moorea"
"2287",2016,"Maatea",2,"Encrusting",2,"Moorea"
"2288",2016,"Maatea",2,"Halimeda",2,"Moorea"
"2289",2016,"Maatea",2,"Rock and Rubble",86,"Moorea"
"2290",2016,"Maatea",2,"Tabular",2,"Moorea"
"2291",2016,"Maatea",2,"understory macroalgae",2,"Moorea"
"2292",2016,"Maatea",3,"Branching",4,"Moorea"
"2293",2016,"Maatea",3,"Corymbose",12,"Moorea"
"2294",2016,"Maatea",3,"Encrusting",2,"Moorea"
"2295",2016,"Maatea",3,"Halimeda",6,"Moorea"
"2296",2016,"Maatea",3,"Massive",10,"Moorea"
"2297",2016,"Maatea",3,"Rock and Rubble",56,"Moorea"
"2298",2016,"Maatea",3,"Sand",2,"Moorea"
"2299",2016,"Maatea",3,"Tabular",2,"Moorea"
"2300",2016,"Maatea",3,"understory macroalgae",6,"Moorea"
"2301",2016,"Motu Ahi",1,"Corymbose",18,"Moorea"
"2302",2016,"Motu Ahi",1,"Encrusting",4,"Moorea"
"2303",2016,"Motu Ahi",1,"Laminar",2,"Moorea"
"2304",2016,"Motu Ahi",1,"Massive",4,"Moorea"
"2305",2016,"Motu Ahi",1,"Rock and Rubble",68,"Moorea"
"2306",2016,"Motu Ahi",1,"Tabular",4,"Moorea"
"2307",2016,"Motu Ahi",2,"Corymbose",8,"Moorea"
"2308",2016,"Motu Ahi",2,"Encrusting",2,"Moorea"
"2309",2016,"Motu Ahi",2,"Laminar",2,"Moorea"
"2310",2016,"Motu Ahi",2,"Rock and Rubble",88,"Moorea"
"2311",2016,"Motu Ahi",3,"Corymbose",14,"Moorea"
"2312",2016,"Motu Ahi",3,"Encrusting",2,"Moorea"
"2313",2016,"Motu Ahi",3,"Rock and Rubble",84,"Moorea"
"2314",2016,"Nuarei",1,"Corymbose",18,"Moorea"
"2315",2016,"Nuarei",1,"Encrusting",6,"Moorea"
"2316",2016,"Nuarei",1,"Massive",4,"Moorea"
"2317",2016,"Nuarei",1,"Rock and Rubble",70,"Moorea"
"2318",2016,"Nuarei",1,"Tabular",2,"Moorea"
"2319",2016,"Nuarei",2,"Corymbose",18,"Moorea"
"2320",2016,"Nuarei",2,"Encrusting",4,"Moorea"
"2321",2016,"Nuarei",2,"Halimeda",2,"Moorea"
"2322",2016,"Nuarei",2,"Massive",2,"Moorea"
"2323",2016,"Nuarei",2,"Rock and Rubble",72,"Moorea"
"2324",2016,"Nuarei",2,"Tabular",2,"Moorea"
"2325",2016,"Nuarei",3,"Corymbose",8,"Moorea"
"2326",2016,"Nuarei",3,"Encrusting",2,"Moorea"
"2327",2016,"Nuarei",3,"Halimeda",2,"Moorea"
"2328",2016,"Nuarei",3,"Laminar",2,"Moorea"
"2329",2016,"Nuarei",3,"Rock and Rubble",84,"Moorea"
"2330",2016,"Nuarei",3,"Tabular",2,"Moorea"
"2331",2016,"Pihaena",1,"Branching",12,"Moorea"
"2332",2016,"Pihaena",1,"Corymbose",22,"Moorea"
"2333",2016,"Pihaena",1,"Encrusting",6,"Moorea"
"2334",2016,"Pihaena",1,"Laminar",2,"Moorea"
"2335",2016,"Pihaena",1,"Rock and Rubble",50,"Moorea"
"2336",2016,"Pihaena",1,"Tabular",8,"Moorea"
"2337",2016,"Pihaena",2,"Branching",2,"Moorea"
"2338",2016,"Pihaena",2,"Corymbose",18,"Moorea"
"2339",2016,"Pihaena",2,"Encrusting",6,"Moorea"
"2340",2016,"Pihaena",2,"Rock and Rubble",56,"Moorea"
"2341",2016,"Pihaena",2,"Tabular",4,"Moorea"
"2342",2016,"Pihaena",2,"understory macroalgae",14,"Moorea"
"2343",2016,"Pihaena",3,"Corymbose",24,"Moorea"
"2344",2016,"Pihaena",3,"Encrusting",10,"Moorea"
"2345",2016,"Pihaena",3,"Massive",4,"Moorea"
"2346",2016,"Pihaena",3,"Rock and Rubble",46,"Moorea"
"2347",2016,"Pihaena",3,"Sand",2,"Moorea"
"2348",2016,"Pihaena",3,"Tabular",4,"Moorea"
"2349",2016,"Pihaena",3,"understory macroalgae",10,"Moorea"
"2350",2016,"Taotaha",1,"Corymbose",6,"Moorea"
"2351",2016,"Taotaha",1,"Encrusting",12,"Moorea"
"2352",2016,"Taotaha",1,"Laminar",2,"Moorea"
"2353",2016,"Taotaha",1,"Massive",6,"Moorea"
"2354",2016,"Taotaha",1,"Rock and Rubble",56,"Moorea"
"2355",2016,"Taotaha",1,"Tabular",16,"Moorea"
"2356",2016,"Taotaha",1,"understory macroalgae",2,"Moorea"
"2357",2016,"Taotaha",2,"Corymbose",12,"Moorea"
"2358",2016,"Taotaha",2,"Encrusting",18,"Moorea"
"2359",2016,"Taotaha",2,"Massive",2,"Moorea"
"2360",2016,"Taotaha",2,"Rock and Rubble",62,"Moorea"
"2361",2016,"Taotaha",2,"Tabular",6,"Moorea"
"2362",2016,"Taotaha",3,"Corymbose",16,"Moorea"
"2363",2016,"Taotaha",3,"Encrusting",12,"Moorea"
"2364",2016,"Taotaha",3,"Rock and Rubble",72,"Moorea"
"2365",2016,"Temae",1,"Corymbose",12,"Moorea"
"2366",2016,"Temae",1,"Encrusting",4,"Moorea"
"2367",2016,"Temae",1,"Laminar",2,"Moorea"
"2368",2016,"Temae",1,"Massive",2,"Moorea"
"2369",2016,"Temae",1,"Rock and Rubble",72,"Moorea"
"2370",2016,"Temae",1,"understory macroalgae",8,"Moorea"
"2371",2016,"Temae",2,"Corymbose",8,"Moorea"
"2372",2016,"Temae",2,"Encrusting",6,"Moorea"
"2373",2016,"Temae",2,"Halimeda",4,"Moorea"
"2374",2016,"Temae",2,"Laminar",2,"Moorea"
"2375",2016,"Temae",2,"Rock and Rubble",76,"Moorea"
"2376",2016,"Temae",2,"Tabular",4,"Moorea"
"2377",2016,"Temae",3,"Corymbose",8,"Moorea"
"2378",2016,"Temae",3,"Encrusting",4,"Moorea"
"2379",2016,"Temae",3,"Laminar",2,"Moorea"
"2380",2016,"Temae",3,"Rock and Rubble",86,"Moorea"
"2381",2016,"Tetaiuo",1,"Branching",2,"Moorea"
"2382",2016,"Tetaiuo",1,"Corymbose",14,"Moorea"
"2383",2016,"Tetaiuo",1,"Encrusting",6,"Moorea"
"2384",2016,"Tetaiuo",1,"Massive",10,"Moorea"
"2385",2016,"Tetaiuo",1,"Rock and Rubble",68,"Moorea"
"2386",2016,"Tetaiuo",2,"Corymbose",22,"Moorea"
"2387",2016,"Tetaiuo",2,"Encrusting",14,"Moorea"
"2388",2016,"Tetaiuo",2,"Halimeda",2,"Moorea"
"2389",2016,"Tetaiuo",2,"Massive",4,"Moorea"
"2390",2016,"Tetaiuo",2,"Rock and Rubble",58,"Moorea"
"2391",2016,"Tetaiuo",3,"Branching",2,"Moorea"
"2392",2016,"Tetaiuo",3,"Corymbose",16,"Moorea"
"2393",2016,"Tetaiuo",3,"Encrusting",8,"Moorea"
"2394",2016,"Tetaiuo",3,"Halimeda",2,"Moorea"
"2395",2016,"Tetaiuo",3,"Laminar",2,"Moorea"
"2396",2016,"Tetaiuo",3,"Massive",6,"Moorea"
"2397",2016,"Tetaiuo",3,"Rock and Rubble",60,"Moorea"
"2398",2016,"Tetaiuo",3,"Tabular",4,"Moorea"
"2399",2016,"Tiahura",1,"Corymbose",24,"Moorea"
"2400",2016,"Tiahura",1,"Encrusting",12,"Moorea"
"2401",2016,"Tiahura",1,"Laminar",2,"Moorea"
"2402",2016,"Tiahura",1,"Massive",2,"Moorea"
"2403",2016,"Tiahura",1,"Rock and Rubble",10,"Moorea"
"2404",2016,"Tiahura",1,"Sand",2,"Moorea"
"2405",2016,"Tiahura",1,"understory macroalgae",2,"Moorea"
"2406",2016,"Tiahura",2,"Corymbose",40,"Moorea"
"2407",2016,"Tiahura",2,"Encrusting",12,"Moorea"
"2408",2016,"Tiahura",2,"Halimeda",2,"Moorea"
"2409",2016,"Tiahura",2,"Massive",2,"Moorea"
"2410",2016,"Tiahura",2,"Rock and Rubble",42,"Moorea"
"2411",2016,"Tiahura",2,"Tabular",2,"Moorea"
"2412",2016,"Tiahura",3,"Corymbose",52,"Moorea"
"2413",2016,"Tiahura",3,"Massive",8,"Moorea"
"2414",2016,"Tiahura",3,"Rock and Rubble",45,"Moorea"
"2415",2017,"Afareaitu",1,"Branching",2,"Moorea"
"2416",2017,"Afareaitu",1,"Corymbose",22,"Moorea"
"2417",2017,"Afareaitu",1,"Encrusting",6,"Moorea"
"2418",2017,"Afareaitu",1,"Massive",4,"Moorea"
"2419",2017,"Afareaitu",1,"Rock and Rubble",56,"Moorea"
"2420",2017,"Afareaitu",1,"Sand",4,"Moorea"
"2421",2017,"Afareaitu",1,"Tabular",6,"Moorea"
"2422",2017,"Afareaitu",2,"Branching",2,"Moorea"
"2423",2017,"Afareaitu",2,"Corymbose",8,"Moorea"
"2424",2017,"Afareaitu",2,"Encrusting",6,"Moorea"
"2425",2017,"Afareaitu",2,"Massive",4,"Moorea"
"2426",2017,"Afareaitu",2,"Rock and Rubble",76,"Moorea"
"2427",2017,"Afareaitu",2,"Sand",2,"Moorea"
"2428",2017,"Afareaitu",2,"Tabular",2,"Moorea"
"2429",2017,"Afareaitu",3,"Corymbose",16,"Moorea"
"2430",2017,"Afareaitu",3,"Encrusting",2,"Moorea"
"2431",2017,"Afareaitu",3,"Laminar",2,"Moorea"
"2432",2017,"Afareaitu",3,"Rock and Rubble",78,"Moorea"
"2433",2017,"Afareaitu",3,"Tabular",2,"Moorea"
"2434",2017,"Aroa",1,"Branching",2,"Moorea"
"2435",2017,"Aroa",1,"Corymbose",36,"Moorea"
"2436",2017,"Aroa",1,"Encrusting",14,"Moorea"
"2437",2017,"Aroa",1,"Halimeda",2,"Moorea"
"2438",2017,"Aroa",1,"Massive",4,"Moorea"
"2439",2017,"Aroa",1,"Rock and Rubble",26,"Moorea"
"2440",2017,"Aroa",1,"Sand",10,"Moorea"
"2441",2017,"Aroa",1,"Tabular",2,"Moorea"
"2442",2017,"Aroa",1,"understory macroalgae",4,"Moorea"
"2443",2017,"Aroa",2,"Corymbose",34,"Moorea"
"2444",2017,"Aroa",2,"Encrusting",8,"Moorea"
"2445",2017,"Aroa",2,"Massive",8,"Moorea"
"2446",2017,"Aroa",2,"Rock and Rubble",42,"Moorea"
"2447",2017,"Aroa",2,"Sand",4,"Moorea"
"2448",2017,"Aroa",2,"Tabular",2,"Moorea"
"2449",2017,"Aroa",2,"understory macroalgae",2,"Moorea"
"2450",2017,"Aroa",3,"Corymbose",24,"Moorea"
"2451",2017,"Aroa",3,"Encrusting",8,"Moorea"
"2452",2017,"Aroa",3,"Halimeda",4,"Moorea"
"2453",2017,"Aroa",3,"Massive",2,"Moorea"
"2454",2017,"Aroa",3,"Rock and Rubble",56,"Moorea"
"2455",2017,"Aroa",3,"understory macroalgae",6,"Moorea"
"2456",2017,"Entre 2 baies",1,"Branching",2,"Moorea"
"2457",2017,"Entre 2 baies",1,"Corymbose",44,"Moorea"
"2458",2017,"Entre 2 baies",1,"Encrusting",22,"Moorea"
"2459",2017,"Entre 2 baies",1,"Rock and Rubble",24,"Moorea"
"2460",2017,"Entre 2 baies",1,"Tabular",4,"Moorea"
"2461",2017,"Entre 2 baies",1,"understory macroalgae",4,"Moorea"
"2462",2017,"Entre 2 baies",2,"Corymbose",54,"Moorea"
"2463",2017,"Entre 2 baies",2,"Encrusting",10,"Moorea"
"2464",2017,"Entre 2 baies",2,"Massive",6,"Moorea"
"2465",2017,"Entre 2 baies",2,"Rock and Rubble",20,"Moorea"
"2466",2017,"Entre 2 baies",2,"Tabular",8,"Moorea"
"2467",2017,"Entre 2 baies",2,"understory macroalgae",2,"Moorea"
"2468",2017,"Entre 2 baies",3,"Corymbose",68,"Moorea"
"2469",2017,"Entre 2 baies",3,"Encrusting",8,"Moorea"
"2470",2017,"Entre 2 baies",3,"Massive",2,"Moorea"
"2471",2017,"Entre 2 baies",3,"Rock and Rubble",12,"Moorea"
"2472",2017,"Entre 2 baies",3,"Tabular",6,"Moorea"
"2473",2017,"Entre 2 baies",3,"understory macroalgae",4,"Moorea"
"2474",2017,"Gendron",1,"Branching",10,"Moorea"
"2475",2017,"Gendron",1,"Corymbose",34,"Moorea"
